@relation 'AT: optdigits-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R1,40-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.263input3-0.253input59-0.226input11-0.221input10+0.217input34... numeric
@attribute '0.25 input6+0.244input15-0.238input61+0.226class=7+0.225input7...' numeric
@attribute -0.294input44-0.265input45-0.248input36-0.248input37+0.235input39... numeric
@attribute '0.217input21-0.214input52+0.204input62+0.201input54+0.2  input46...' numeric
@attribute 0.274input55-0.266input53+0.246class=6+0.221input56+0.219class=7... numeric
@attribute -0.297input19+0.283input50-0.279class=5+0.275input42-0.263input27... numeric
@attribute '-0.275class=2-0.273input53-0.272input64+0.24 input36-0.229input63...' numeric
@attribute 0.308input22+0.257class=0-0.252class=5+0.234input52-0.223input2... numeric
@attribute '0.436class=8+0.25 input51+0.247input16-0.213input38+0.212input24...' numeric
@attribute 0.289class=9-0.236class=0-0.235input12+0.225input18+0.222class=4... numeric
@attribute '0.32 input6-0.274input24-0.238input4-0.215input60-0.207input16...' numeric
@attribute -0.438input41-0.362input49-0.334input33+0.225input2+0.218input58... numeric
@attribute '0.3  class=3-0.292input28+0.274input37-0.27class=9-0.269input20...' numeric
@attribute '-0.469input17-0.411input25-0.231input18+0.21 input64-0.185input9...' numeric
@attribute 0.418input56+0.411input48+0.252input17+0.242class=8+0.234input64... numeric
@attribute 0.567input33-0.427input57+0.331input41-0.267input49-0.212input32... numeric
@attribute 0.399input25-0.39input32+0.333input17-0.259input5-0.256input24... numeric
@attribute 0.324input12-0.261input32+0.234input46+0.226input52+0.224input38... numeric
@attribute 0.326input9-0.321class=1-0.284input57-0.271input26+0.263input5... numeric
@attribute '0.449input9+0.33 input8-0.257input32-0.241input58-0.209input2...' numeric
@attribute -0.445input9-0.418input32+0.333input48+0.265input57-0.217input46... numeric
@attribute -0.489input9-0.443input57+0.192input25+0.172input13+0.168input50... numeric
@attribute -0.406input48+0.331input5+0.248input61+0.242input64+0.217input36... numeric
@attribute -0.284class=1-0.249input60-0.248input26-0.241input61+0.241class=8... numeric
@attribute -0.295input33-0.291input48+0.279input49-0.268class=2+0.233class=9... numeric
@attribute 0.295input31+0.287input23+0.277input36+0.274input54-0.253input8... numeric
@attribute '0.34 input12+0.244class=8+0.241input7-0.237class=9-0.224input48...' numeric
@attribute 0.335input49-0.296input57-0.204input42+0.202input58+0.201input8... numeric
@attribute '-0.62input17+0.594input25+0.217input9+0.15 input13+0.142class=9...' numeric
@attribute 0.356input13-0.355input52+0.335class=9+0.211input36-0.205input30... numeric
@attribute 0.357input32-0.354input24-0.234input50+0.232input8+0.206input10... numeric
@attribute 0.377input50-0.282input59-0.263input3-0.254input49-0.254input20... numeric
@attribute '-0.321input50-0.264input45-0.253class=1+0.248class=2+0.23 input29...' numeric
@attribute 0.277input50-0.257input24-0.222input21+0.212input27+0.211input32... numeric
@attribute -0.365input53-0.275input35+0.273input46+0.259input31-0.239input14... numeric
@attribute '0.347input39+0.3  input53-0.277input10+0.267input45-0.228input30...' numeric
@attribute 0.295input13-0.251input11-0.249input19-0.235input8-0.232input31... numeric
@attribute 0.308input19+0.268input44+0.252input13-0.239input28-0.222input12... numeric
@attribute '0.339input44+0.302input54-0.237class=6+0.22 class=4+0.218input56...' numeric
@attribute 0.364input26-0.344input42+0.341input20-0.193class=5-0.168input52... numeric
@attribute 0.346input56-0.255input63+0.234input51-0.216input62-0.208input48... numeric
@attribute -0.314input30-0.278input56-0.253input31-0.248input7+0.222input23... numeric
@attribute 0.456input41-0.3input49-0.299input33+0.225input61+0.194input26... numeric
@attribute '0.37 input41-0.246input33-0.245input61-0.235input49+0.229input23...' numeric
@attribute -0.34input37-0.274input4-0.259input41-0.254class=0-0.253input7... numeric
@attribute -0.323input54+0.298input63+0.279input46+0.273input31+0.255input51... numeric

@data
0.084448,0.376118,-4.358919,-0.145043,-0.838789,-0.916723,-0.020671,1.398085,-0.685162,-1.305939,-1.799936,-0.82962,-1.139631,-0.623427,-1.226647,0.111463,0.465166,-1.672744,1.131739,-0.75917,0.519861,-1.794745,-0.500308,-0.37216,1.136635,0.076845,0.370291,0.251429,-0.298486,-0.361932,0.083466,0.743194,-0.604191,-0.171848,0.869968,-0.519553,0.330415,0.55018,0.314605,-0.318993,-0.022951,0.752577,-0.408339,0.604248,0.204651,-0.15332
1.146813,-2.522785,2.641974,-0.84982,-1.357226,1.20215,-0.259286,2.199585,0.114416,-2.309636,-0.888198,0.092006,-1.020921,1.13194,0.316028,0.312374,0.632043,0.446578,-0.57521,0.295917,-0.796376,0.004735,0.008988,1.103033,-0.444021,0.310014,-0.267694,0.446435,-0.08263,0.340406,0.575914,-0.380594,0.133279,0.736111,-0.949596,-0.696332,0.353815,0.040013,-0.304467,0.350015,-0.560874,-0.626823,0.255856,-0.142853,-0.263192,-0.28218
-1.323439,2.305695,-2.629437,-0.488809,-1.193482,0.032008,1.276129,2.306813,1.963437,-0.299937,-0.482288,-0.984647,0.697996,1.274158,0.8331,-0.398978,0.173753,-0.032747,1.140756,-0.642976,0.421571,-0.092423,-0.003836,0.14255,-0.246725,-1.12476,0.088652,0.268637,-0.370423,-0.803571,0.104841,-1.099954,-0.293272,-0.385805,-0.609985,0.777137,-0.177543,-0.411373,0.272125,1.103323,0.978687,0.418423,0.681154,-0.365051,-0.111571,0.370474
-5.911738,0.925077,1.002007,1.260306,-0.68429,3.558445,1.616643,-4.678244,-0.820834,-0.105921,-0.448304,2.503576,-0.870805,0.016209,1.996757,0.430016,0.430674,0.490933,-1.714646,-2.028142,-0.014754,-1.60245,0.48731,-0.610843,0.76303,-1.169169,0.216841,1.737048,-0.445763,0.742875,-0.663005,0.600827,-0.440737,0.387635,0.817322,0.509505,0.45283,0.138645,0.466345,-0.743917,-0.757295,0.201335,0.068779,0.189819,0.269573,0.259883
0.742322,5.331533,-1.30372,-2.783767,2.344147,1.395211,2.775245,1.01261,-1.155081,-0.236356,1.47991,-0.299221,0.267961,-0.074721,-0.028665,0.24447,0.265119,-0.209686,-1.10194,0.582918,-1.028598,0.742604,0.02312,-0.866115,-0.615629,-0.253948,-0.140405,-1.325451,0.791228,1.185023,0.178542,-0.946355,0.69768,-0.725987,-0.345944,-1.044908,0.586219,-0.064191,0.635529,0.337439,0.287093,-0.237574,-0.141345,-0.4239,-0.548128,-0.133938
2.400041,2.306838,1.137778,-0.878173,-1.388069,-3.498802,-1.834067,-0.085665,-0.024295,3.120267,0.020353,-0.148837,0.126519,-0.101482,0.394762,0.15488,-1.121663,1.996939,0.243692,-1.141942,0.682635,-0.147335,0.027781,-1.116561,1.974082,0.617033,-0.084481,-1.175396,0.559686,0.856867,-0.214292,1.004444,-0.316889,0.289506,-0.233697,-0.306243,-0.700335,-1.002487,-1.259485,0.878034,1.063084,0.131744,0.07719,0.593781,0.101834,-0.018736
0.7379,-3.628732,3.246719,-0.813225,0.903596,0.493652,-0.436856,1.876473,0.126336,-0.95513,0.509114,0.487437,-0.67082,-0.901659,-0.31895,0.400126,-0.018128,-1.503056,0.364255,-0.34558,0.367496,-0.98495,0.20325,0.225744,-0.034677,-0.134132,0.704071,0.799104,-0.398974,-0.306408,0.062802,-0.567798,-0.281701,0.51921,-0.308515,0.591082,0.199155,0.3765,-0.225068,-0.677597,-0.660139,0.015009,-0.267511,-0.322949,-0.95575,-0.239007
2.121154,5.998445,-0.51368,-3.462321,3.578062,1.796813,1.444428,0.03066,0.289025,-1.36541,1.352862,0.001539,0.324357,-0.26674,-0.011111,0.271533,1.083992,0.629963,-0.789032,1.628802,-0.499913,1.387711,-0.100273,-0.960587,-0.093776,-0.94071,0.117825,-1.335982,0.605005,1.31044,0.944815,-0.876108,-0.022542,-0.880273,0.109138,-1.153181,0.488205,0.106193,0.820212,-0.664898,0.435583,0.677948,-0.092354,-0.235107,0.118491,-0.157593
-0.036737,-0.917703,-3.346672,-1.581766,-1.130724,-1.323822,0.760696,1.943066,0.305306,-1.049256,-2.203844,-0.794623,-2.072982,-0.334104,-1.09994,0.43097,0.570465,-1.726338,0.317645,-0.285925,0.119772,-1.527923,-0.461197,-0.183233,0.869321,-0.087695,0.397381,-0.200905,0.039794,0.149976,-0.123139,0.394697,0.084232,-0.113161,0.379954,-1.05512,0.035931,1.325942,-0.172173,-0.481808,-0.807762,-0.298079,-0.549531,1.15779,0.563828,-0.050826
-3.29376,-1.243041,-3.814476,1.588312,4.704263,0.317756,-5.936951,2.394319,-1.947691,-0.696871,3.808323,-3.394055,1.583749,3.660175,4.877578,-1.259507,0.1646,-0.948172,-1.130976,0.857966,-1.002077,0.126117,1.739328,1.601876,1.397145,-1.274528,0.423948,-0.32073,0.294664,-0.15286,-0.150698,2.776563,1.770343,-0.726128,-0.605434,0.669829,0.031511,0.952404,2.484239,-0.426987,2.788393,-1.335653,-0.76243,-0.291871,-0.049402,-1.267209
-4.070288,-0.319199,-1.769769,0.229691,2.068329,1.060353,-1.062206,2.096617,0.795883,-0.675044,1.483473,-1.051252,0.782839,0.375087,0.795209,-0.151108,-0.724556,-0.24463,0.549278,-0.279056,0.461373,0.941901,1.161081,-0.649002,-0.922526,0.286802,-0.852039,-0.183526,0.344535,0.158552,-0.007222,0.1904,1.60629,0.069264,-1.27227,0.627673,-0.368924,0.041242,2.0685,0.014894,1.940173,-1.062529,-0.82283,1.060718,-0.488547,0.737283
1.932719,4.979565,-0.223443,-2.422523,2.707578,0.90192,2.890996,1.05893,-1.417981,0.466633,0.881355,-0.517229,-0.655782,-0.468027,0.043324,0.301447,-0.194579,-0.423736,-0.911711,0.541039,-0.549438,0.577485,0.975218,-1.154908,-0.830798,0.37319,0.828663,-1.117137,0.485742,0.632213,-0.188697,-0.126958,0.967616,-0.784415,-0.62312,-0.519775,-0.010231,0.052445,0.464355,-0.065058,-0.081619,0.585265,-0.293661,-0.424435,-0.325764,-0.483058
0.299089,-5.038158,-4.469817,2.35623,6.49292,-1.060067,-0.144805,-1.210265,-1.28771,-0.776196,1.793264,-2.881897,-3.307671,0.059236,5.732386,0.106691,-1.359065,0.099872,2.084936,-0.490549,2.723449,-0.166458,-3.540421,0.3931,-0.302997,0.658971,-1.069098,0.125788,0.369031,0.162635,0.214559,0.334509,-0.101196,0.195932,1.407854,-0.611333,0.512713,-0.336119,1.162221,0.223896,0.859656,-0.083361,0.012712,0.166129,0.40098,0.847189
-2.72924,0.022288,2.287862,3.994145,3.26483,1.951923,0.73364,-0.176023,-0.834622,-0.487819,-0.178668,-0.841695,0.857648,-0.344361,0.699015,-0.182094,-0.162059,-0.799092,-0.053041,-0.140674,0.650947,-0.171189,1.132223,-1.424673,0.019795,-0.554918,0.505998,-0.069791,-0.395542,-1.272688,-0.50273,-1.199911,0.057378,1.287861,-0.79181,0.28379,1.180269,0.034008,0.470326,0.155786,0.335308,0.241582,0.433545,0.19986,0.16733,0.734039
-2.225922,1.134367,-1.007096,-1.44785,-1.952645,-2.057935,-0.235204,-1.199695,-0.294427,-1.868924,-0.1436,-1.617045,0.315097,1.370503,-0.25651,-0.507868,0.598599,-1.414794,1.685056,-0.503471,0.413022,-0.521562,0.519226,0.429801,0.040094,0.017166,-1.210176,0.255827,-0.226882,0.260218,0.554723,-1.554147,-1.399275,0.811425,-0.603967,0.305606,-0.549551,0.008881,-0.31516,-0.300296,0.736148,0.721546,0.127179,-0.601977,-0.344185,0.01033
3.852316,3.255331,2.043027,0.606817,-0.099105,-3.124766,-1.80613,-0.876137,0.560174,1.365689,0.916741,0.332893,-0.753644,0.446713,-0.079238,-0.07865,0.140132,2.354362,0.207697,-1.33201,-0.076868,0.303567,0.626071,-0.901036,0.214162,1.760434,0.617193,-0.741235,0.913764,2.135658,-0.318729,0.966916,0.347382,-0.126798,0.053546,0.594682,0.093696,0.864824,-1.004744,0.549559,0.811022,0.346176,0.459965,0.587723,-0.011264,0.520203
0.100166,3.339819,-0.732884,-2.257738,0.864763,3.053271,3.746143,0.25446,-2.904024,0.73092,0.320579,0.319681,-0.826542,-0.431754,0.786884,0.690486,-0.851692,-0.981184,-1.698116,0.595406,-0.836763,0.568665,0.733586,0.6772,-0.534304,-1.31211,-1.065623,-0.556899,0.503874,0.702223,-0.531853,-0.784049,0.691526,-0.920771,-0.303604,0.12003,-0.840888,-0.217646,0.741504,0.335598,0.747636,1.263158,-0.047247,-0.291829,-0.130552,0.176785
0.71461,-6.034499,-3.584662,0.570932,6.532149,-1.919885,-0.464796,-0.533161,-1.419156,-0.820597,1.844273,-3.216151,-3.191188,0.721268,6.059987,0.13792,-1.357035,0.667178,1.163846,-0.451908,2.412383,-0.258546,-4.258247,0.656221,-0.537023,-0.009878,-1.350006,0.400844,0.556311,0.783432,-0.321441,0.372773,0.381287,0.385256,0.933708,-0.400913,0.829054,0.426948,0.863688,-0.513732,1.010618,-1.725593,-0.515631,0.355727,0.174647,0.105578
-2.229255,1.087202,1.640159,2.201215,1.239034,2.240672,1.653995,-1.439624,0.310304,-0.082848,-0.372684,0.447938,1.238359,0.842438,0.63239,-0.656591,0.999759,-0.317993,-1.226009,-0.57784,0.108311,-0.829647,0.307139,-1.057249,-0.207887,0.781554,-0.528589,0.664671,-0.316561,0.218707,-0.827859,0.266461,-0.738202,2.345014,-0.23745,-0.73684,0.672975,0.355396,0.531098,0.073013,0.712639,0.194159,0.621624,-0.350292,0.052973,-0.182671
3.182624,5.067097,0.592915,-4.356911,3.337293,-1.454857,-3.654773,-1.987521,2.252074,1.785702,-2.653219,2.084017,-0.335902,0.665761,-0.127685,0.371912,1.911283,0.776895,-2.527316,2.872946,1.58073,-0.702643,-1.337146,-0.95576,0.94069,0.792912,0.757185,0.159347,-0.359973,-0.919368,0.648678,-1.447539,1.43894,2.735876,1.270005,-0.206467,-1.415233,0.598592,0.710024,0.114494,-0.473323,0.007092,-0.424765,0.57757,-0.134513,0.333991
-0.230121,0.831918,-4.837812,0.111727,-0.884467,-0.849,-0.149741,1.505316,-0.786286,-1.177638,-2.136608,-0.932385,-0.823042,-0.31718,-1.208295,0.035545,0.580871,-1.465428,0.729019,-0.599684,0.461891,-1.782039,-0.693017,-0.72275,0.955025,0.025479,0.369899,0.277846,-0.347846,-0.305697,0.029735,0.59939,-0.831505,-0.349767,0.87039,-0.144986,0.484856,0.230833,0.311312,-0.458766,-0.004329,0.845362,-0.462485,0.450255,0.031223,0.039987
-2.262148,1.394963,1.126529,-5.460323,-1.527168,-2.581356,0.965706,-1.29429,-0.557613,-0.200054,1.88968,-0.147982,-1.719209,-2.030358,0.079802,1.213065,-1.564394,-0.634264,1.229834,0.399573,0.189203,0.467196,-0.947113,1.244347,1.186214,-0.376191,1.369227,-1.768493,0.558354,-0.27844,0.131524,-0.235417,0.374565,0.417065,-0.583547,-2.684563,-0.262529,0.82384,-0.04285,-0.404264,-0.024491,-0.737591,-0.314709,-0.235202,-0.388726,-0.198858
2.876856,4.17659,2.125787,-0.044301,0.175165,-3.059578,-2.044545,0.20575,0.802732,1.772809,0.265603,-0.792372,-1.032395,0.805317,-0.082519,-0.37316,0.514048,1.97596,0.604483,-1.484465,-0.245868,-0.096613,0.137501,-1.799237,1.209567,1.062786,0.147165,-1.21917,0.644824,0.315189,-0.491125,0.671211,0.808192,-0.105607,0.707449,0.58478,0.90954,-0.199042,-1.112926,-0.131902,0.099273,0.370911,0.106547,0.826537,0.599478,0.668142
-5.105578,-0.903123,-2.610263,-0.197336,2.179174,1.097952,-2.959626,2.271152,0.344229,0.557297,1.703247,-1.037446,1.194501,0.601681,0.389037,-0.336405,-0.476184,-1.062782,-0.057613,0.660851,-0.104397,1.040996,2.464481,-0.02635,-0.011373,-0.454704,-0.066122,-0.454876,0.470505,0.621135,-0.465285,0.337182,1.152748,0.107951,-0.497117,-0.297024,-0.804323,1.130923,-0.116907,-0.138749,-0.564923,0.447999,0.5612,-0.334731,0.508413,0.131958
4.305121,3.349941,1.565754,0.47869,-0.038953,-2.689255,-1.426895,0.082226,-0.045095,1.944143,0.678003,-0.066674,-0.574769,0.626783,0.267446,-0.253815,-0.244071,1.906146,0.045753,-1.602599,0.036223,-0.132267,0.897393,-1.566737,0.627829,0.981743,-0.090998,-0.299511,0.434669,1.159437,-0.39058,0.898485,0.307162,0.310643,-0.625878,1.171396,-0.250634,-0.275819,-0.803913,0.639765,0.643028,0.271715,0.556619,0.219135,-0.155176,0.773729
1.790255,-2.367433,2.269909,-1.655226,-0.801391,0.230393,0.038821,2.456699,-0.167062,-2.276197,-0.991499,-0.140178,-0.824424,0.490183,0.183086,0.311435,0.026476,0.308085,-0.039364,-0.363546,-0.458655,-0.581752,-0.008193,1.233115,0.187947,0.839194,0.160148,0.673071,-0.226629,-0.250913,0.534835,0.632078,0.621881,0.502269,-0.675977,-0.135579,0.198515,0.288703,0.238685,0.1079,-0.866285,0.202382,0.021472,0.088475,-0.523793,0.227377
2.820513,2.03025,-0.100428,-4.632116,1.643486,-0.991998,-0.880435,-0.419431,0.327349,3.286455,-0.915783,1.491766,1.172257,0.780775,-0.202668,0.06562,1.171983,0.382788,-2.301421,0.621637,0.735836,-0.937999,-1.371259,-1.510259,-0.546731,0.30976,0.808478,-0.751311,0.438892,0.172347,-1.703781,-1.056191,1.385642,0.575259,0.384655,-1.59886,0.061589,1.503877,1.598854,0.326002,0.277442,0.615062,-0.6266,0.418596,0.170215,-0.753815
-1.161423,4.460004,-0.989234,-2.495079,1.337508,2.759463,3.15217,0.2119,-2.679391,0.660027,0.159535,0.574373,-1.428932,-0.270716,0.991044,0.843866,-0.821956,0.092306,-1.313299,-0.526961,-1.231986,0.168296,0.695708,1.023032,-0.016832,-0.958405,-1.010409,0.617888,-0.163226,-0.323535,-0.240654,-0.545939,0.476027,-0.4127,-0.296212,-0.38601,-0.130663,0.326725,0.304896,0.513486,0.462749,0.373036,0.393549,-0.291917,-0.187378,-0.130136
-1.417093,0.97216,-2.206232,-0.272492,-2.151785,-0.230651,1.85186,1.728542,2.542259,-1.144901,-0.958548,-0.742916,0.037768,1.191806,1.254486,0.026543,-0.021587,-0.607696,0.79123,-0.155603,0.51516,-0.008394,0.604213,0.750711,-0.080561,-0.651359,0.121815,-0.135725,0.27262,0.668543,0.332987,-1.063217,0.204302,-0.393349,-0.725404,0.90421,0.16007,-0.241011,-0.448915,1.326784,0.377703,0.334755,0.387005,0.08695,-0.481612,0.452676
-2.464033,1.141304,-0.665428,-0.625057,-1.678746,-0.064923,2.030713,0.675564,2.681051,0.696675,-0.093692,0.150105,0.372615,0.625909,1.335202,0.068405,0.094548,-1.80997,0.881349,-0.206433,0.876687,-0.881827,-0.21989,0.961068,0.143049,-0.910209,0.329786,0.170635,0.015793,0.384381,0.708164,-0.844496,-0.077622,-1.059061,-0.751136,0.53756,-0.299001,0.172273,-1.068405,0.648894,0.194673,-0.180951,-0.133731,0.241041,-0.647545,0.184987
-1.920097,2.110723,-2.190345,-0.959675,-1.345015,-0.110553,1.941602,1.388825,2.088397,-0.057712,-0.552988,-0.810424,0.390071,1.306724,0.973853,-0.375364,0.4964,-1.607918,1.012273,-0.327382,0.565507,-0.704824,-0.258932,0.662418,-0.079233,-0.681102,0.13514,-0.136876,-0.027613,-0.274132,0.17787,-1.026938,-0.031662,-0.405841,-0.884112,1.205453,-0.256246,-0.611345,-0.304772,1.441362,0.697529,0.821992,0.094077,0.52614,-0.546742,0.398125
-2.305057,2.23144,-1.501007,-1.661724,-1.242929,0.855108,1.966367,0.898171,2.234439,0.439764,0.133255,-0.235601,-0.447071,1.303757,1.249179,-0.46028,0.971942,-1.611372,0.733301,-0.357023,0.163991,-0.800557,-0.713377,0.487389,0.038827,-1.005103,0.133391,-0.186698,-0.143086,-0.696844,-0.135774,-0.890896,-0.369342,0.170962,-0.868457,0.583875,-0.062699,-0.601678,-0.232455,1.721487,0.557254,0.810306,-0.251578,0.312453,-0.867083,-0.256593
-0.348286,0.958448,-5.102328,0.674556,-1.28433,-0.345627,-0.221658,1.95217,-0.47096,-1.368326,-2.166471,-0.725181,-0.808652,-0.210516,-0.928384,0.131059,0.51137,-1.238266,0.405721,-0.454365,0.495438,-1.611474,-0.672622,-1.16656,0.711372,0.072038,0.237065,0.18145,-0.407221,-0.272159,0.191795,0.536799,-0.717489,-0.395682,0.214507,-0.031217,0.714292,0.037216,0.226209,-0.311255,0.327192,0.628203,0.008517,0.016569,0.028679,0.52732
4.296006,2.128784,-0.312024,0.570172,-0.801476,-1.681531,-0.658428,1.065058,-0.023908,1.986848,-0.144186,0.116151,-0.788131,0.458227,0.424429,0.210499,-0.516486,1.306999,0.14538,-1.698554,0.263886,-0.583019,0.999772,-0.948031,1.080266,-0.241022,-0.874472,-0.342979,0.71027,1.487795,-0.656679,0.150908,0.779911,0.82943,-0.543891,-0.325203,0.13158,-0.858928,-0.457431,0.493698,1.386006,0.677137,0.100437,0.3018,0.351395,-0.080786
-0.425487,4.778296,-0.135954,-3.666466,1.610594,4.113345,3.068521,-1.382411,-2.544323,0.808961,1.45269,2.364932,-2.302844,-0.338453,2.08874,1.226335,-0.446655,1.217664,-1.97103,-1.609751,-1.507776,0.009893,1.116487,0.141042,-0.375458,-1.333275,-0.331448,0.320291,-0.165846,-0.052107,-0.440279,-0.790965,0.636117,-1.640762,0.034708,-0.134442,-0.338871,0.909502,0.482385,-0.018911,1.092249,1.220156,-0.148774,-0.101306,-0.116592,0.100012
-0.088958,3.555647,-0.758363,-2.709327,0.819022,-0.26614,-0.020765,-1.512456,1.601074,3.16659,-0.00198,1.92344,-1.685425,0.672997,-0.505301,0.141525,1.952627,-0.641068,-1.530115,1.512508,0.099623,-0.435997,-2.413051,-0.124924,-1.121601,0.561975,1.572429,-1.019888,0.226848,-0.691324,-0.64451,-1.431334,1.462463,1.697658,-0.226657,-1.154415,-1.416628,2.318321,1.470189,-0.292653,-0.636535,-0.311148,0.197931,-0.779461,-1.011518,-0.039602
0.792915,2.651614,0.651426,-0.252859,-1.344358,-3.097114,-1.756422,1.689537,-0.071021,3.297556,-0.854563,-1.164168,-0.303457,-0.124826,-0.280846,-0.02376,-0.729405,1.817697,-0.06809,-0.705647,0.427475,-0.037089,-0.997479,-1.33535,1.991059,-0.867923,-0.252974,-0.739997,0.150911,-0.278162,-0.759605,1.020541,0.016123,0.443207,0.519607,-0.174214,0.153163,-1.150302,0.004785,0.696189,0.395036,0.722996,0.568237,-0.083887,-0.023156,0.155989
-1.287893,0.403955,-2.58176,0.092848,0.518176,3.213324,-0.671943,0.60537,1.696768,-0.694216,4.501048,1.465171,-0.870994,-1.328227,-0.872081,-0.888578,-0.094978,0.252485,1.405354,-0.777122,0.012106,1.676968,0.641674,-1.445131,-1.773013,-0.057366,-0.39727,0.400222,-0.131696,-0.72063,-1.756772,2.613924,0.339125,1.535079,-1.389472,0.510171,-0.267135,-0.502533,0.669965,0.832947,0.004983,0.396806,-0.15985,0.285019,-0.565954,0.46656
0.360632,-6.35108,-2.850589,0.431711,5.154708,-1.85246,-0.692989,-0.369308,-0.481397,-1.112052,1.844407,-2.170194,-2.048272,0.747006,3.95742,0.109135,-0.861108,0.878744,0.669486,-0.440126,0.447327,0.269438,-1.867928,0.994697,0.780478,-0.659136,-0.788645,-0.582201,0.547301,-0.173577,-0.081874,-0.308894,0.481154,0.444241,0.59228,0.466085,0.509495,0.416739,0.653523,0.177427,0.573588,-1.669735,-0.534955,0.628534,-0.051584,0.485759
-2.793828,0.361076,-1.408932,-0.301858,1.787052,0.818695,-1.094088,1.796557,0.197186,0.148068,1.460379,-0.162148,1.723027,-0.245004,-1.430007,-0.499355,-0.179078,-0.406346,1.249138,-1.088269,0.334285,0.202401,0.85762,-0.793619,-1.162663,-0.354439,-1.086923,1.144283,-0.225821,-0.304664,-0.425611,-0.396625,0.626265,0.372811,-0.139358,-0.560835,-0.643186,-0.358005,0.969298,-0.059103,-0.006759,0.453801,-0.198231,0.031959,-0.24364,-0.040243
2.32145,2.709323,-0.251093,-0.574585,2.090603,1.762505,1.785051,1.73815,-1.663571,-0.382418,-0.341345,-0.657429,1.758933,0.309134,0.538357,-0.0877,-0.426261,1.325166,-0.424872,-0.405749,-0.377647,0.189998,0.366863,-0.35157,0.483949,-0.689004,-0.886883,-0.066068,-0.18464,-0.003597,0.464993,-0.156684,-0.683319,-0.783451,-0.610488,0.020948,1.63584,-0.640711,0.139324,-0.318246,1.010945,0.537403,-0.565261,0.493078,0.928904,-0.072323
-0.810791,3.341889,-0.303494,-2.387895,0.30985,2.876585,3.855302,-0.210135,-2.299469,1.043761,-0.135916,0.598151,-1.897836,-0.405026,1.005668,0.779329,-0.719973,-1.364163,-2.052182,0.572385,-0.627323,0.295446,1.120506,0.416437,-0.786939,-0.957584,-0.685213,-0.335205,0.614488,1.005208,-1.105739,-0.149897,1.132329,-0.553875,-0.292521,0.097399,-0.781043,0.169508,-0.042313,0.819572,0.548651,0.895411,-0.070231,-0.010724,-0.319647,-0.088103
0.794844,-4.322074,-2.640929,-0.058253,1.418742,-0.492201,0.267295,0.229774,0.58349,-2.224091,0.833698,0.19639,0.605533,-0.479395,-0.7789,0.190827,-0.362983,1.362427,1.229788,-1.108943,-0.842765,0.647693,0.558246,0.499073,1.077728,-0.646913,-1.079299,-0.448451,0.374316,0.099696,0.621973,-1.006331,0.137061,-0.12051,0.473656,0.546667,0.310481,-0.715354,-0.55109,0.351679,-0.660002,-0.273953,-0.140392,-0.102459,0.052313,0.168031
-5.965242,-2.041436,-3.95752,-0.155672,2.907104,0.696317,-5.299321,1.462551,-1.154452,0.209181,2.234505,-1.78717,0.561762,2.00615,2.983311,-0.198761,-0.477936,-1.142875,-0.765886,1.526941,-0.64154,0.657301,1.568801,1.974786,1.083541,-0.125442,0.993947,-1.428887,0.949775,0.43249,0.064435,1.281505,1.95426,-0.684428,-0.60539,0.93105,-0.663657,1.679928,0.459746,-0.837061,1.000983,-0.34301,-0.857984,0.101322,-0.133371,-0.935212
-0.502718,3.267682,-0.711207,-2.325416,-0.098615,-0.44047,-0.685025,-0.525732,0.340029,4.289991,-0.821448,1.019206,-0.726408,1.421997,0.108402,0.019986,1.38322,0.745869,-0.881191,0.351172,-0.315487,-0.708183,-2.415515,-0.525721,-0.051021,1.223581,1.707461,-1.658435,-0.049338,-1.766949,-0.354368,-1.911857,0.391913,1.289813,0.128606,-1.873221,-0.999196,1.329536,0.895213,-0.555199,-0.812031,0.313863,-0.43873,-0.311827,-0.080671,-0.651515
0.926929,-4.937215,-2.367487,-0.229916,2.895558,-1.303008,0.306945,-0.253067,0.222134,-0.910265,1.107924,0.095765,-0.23686,-0.753804,-0.703061,0.156796,-0.195987,0.542794,1.216599,-1.324966,-0.722642,-0.235016,-0.048585,0.569343,1.480331,-1.230766,-0.423444,-0.299309,0.217817,-0.577635,-0.058428,-1.134373,0.160742,0.732183,0.508871,0.298822,0.942771,-0.257139,-0.210941,0.220281,-0.544418,-1.070412,-0.043125,0.012493,0.058944,0.243714
2.167588,3.533496,1.513604,0.3283,-0.719555,-3.208702,-1.722881,0.481109,0.181213,2.319584,0.299028,-0.893948,-0.432991,0.722032,-0.133547,-0.404378,0.139944,1.535123,0.161133,-1.265472,-0.03217,-0.208747,-0.343223,-1.711794,1.072529,-0.36414,-0.368536,-0.645359,0.392978,0.010507,-0.740969,0.475261,0.413982,0.109062,0.272428,0.608134,0.004346,-0.937405,-0.756155,0.487459,0.480839,0.485478,0.37827,0.230642,-0.032963,0.327642
